0.226235,1,1448,1,0.042948000000000014
0.226238,1449,1448,1,0.04402800000000001
0.226243,2897,1448,1,0.04513199999999998
0.226244,4345,1448,1,0.047234
0.226246,5793,1448,1,0.047240000000000004
0.226247,7241,1448,1,0.04833699999999999
0.226249,8689,1448,1,0.048343
0.226249,10137,1448,1,0.04943899999999998
0.226272,11585,1448,1,0.050481000000000026
0.226273,13033,1448,1,0.05157099999999998
0.269195,14481,1448,1,0.041983999999999966
0.269198,15929,1448,1,0.04320499999999999
0.270709,17377,1448,1,0.04252700000000004
0.270712,18825,1448,1,0.04475000000000001
0.273629,20273,1448,1,0.041839000000000015
0.273632,21721,1448,1,0.044704999999999995
0.276616,23169,1448,1,0
0.276619,24617,1448,1,0.04306399999999999
0.279571,26065,1448,1,0
0.279574,27513,1448,1,0.04417500000000002
0.282528,28961,1448,1,0
0.282531,30409,1448,1,0.04439200000000004
0.285482,31857,1448,1,0
0.285485,33305,1448,1,0.04350799999999999
0.288437,34753,1448,1,0
0.288440,36201,1448,1,0.04474100000000003
0.291502,37649,1448,1,0
0.291504,39097,1448,1,0.044588000000000017
0.294414,40545,1448,1,0
0.294417,41993,1448,1,0.04466600000000004
0.311187,43441,1448,1,0
0.311189,44889,1448,1,0.042511999999999994
0.312812,46337,1448,1,0.042016
0.312814,47785,1448,1,0.04315000000000002
0.315451,49233,1448,1,0.04288000000000003
0.315453,50681,1448,1,0.043260999999999994
0.318326,52129,1448,1,0.04148400000000002
0.318328,53577,1448,1,0.04258099999999998
0.320865,55025,1448,1,0.04328799999999999
0.320869,56473,1448,1,0.04330400000000001
0.323583,57921,1448,1,0.042908999999999975
0.323586,59369,1448,1,0.042932000000000026
0.326205,60817,1448,1,0.042626
0.326209,62265,1448,1,0.04364299999999999
0.328839,63713,1448,1,0.04219600000000001
0.328842,65161,1448,1,0.04338499999999995
0.331384,66609,1448,1,0.04311999999999999
0.331388,68057,1448,1,0.04314499999999999
0.334010,69505,1448,1,0.04162400000000005
0.334014,70953,1448,1,0.04335500000000003
0.336721,72401,1448,1,0.04183300000000001
0.336725,73849,1448,1,0.04349999999999998
0.339157,75297,1448,1,0.04156700000000002
0.339160,76745,1448,1,0.04267299999999996
0.341638,78193,1448,1,0.04254800000000003
0.341643,79641,1448,1,0.04303700000000005
0.344026,81089,1448,1,0.042947999999999986
0.344031,82537,1448,1,0.044181000000000026
0.346400,83985,1448,1,0.04236699999999999
0.346405,85433,1448,1,0.04342099999999999
0.348784,86881,1448,1,0.04223100000000002
0.348789,88329,1448,1,0.04341099999999998
0.351165,89777,1448,1,0.04221799999999998
0.351172,91225,1448,1,0.043433
0.353552,92673,1448,1,0.042242
0.353559,94121,1448,1,0.044655
0.355936,95569,1448,1,0.04346100000000003
0.355945,97017,1448,1,0.04347999999999996
0.357333,98465,1448,1,0.04324899999999998
0.357340,99913,1448,1,0.04436200000000001
0.358723,101361,1448,1,0.04417899999999997
0.358731,102809,1448,1,0.04580699999999999
0.360117,104257,1448,1,0.04444899999999996
0.360125,105705,1448,1,0.04556400000000005
0.361501,107153,1448,1,0.045277999999999985
0.361511,108601,1448,1,0.04643999999999998
0.362882,110049,1448,1,0.04625400000000002
0.362893,111497,1448,1,0.047373
0.364258,112945,1448,1,0.04691299999999998
0.364268,114393,1448,1,0.047765
0.365674,115841,1448,1,0.04720200000000002
0.365686,117289,1448,1,0.049429999999999974
0.367019,118737,1448,1,0.049149
0.367031,120185,1448,1,0.049165000000000014
0.368407,121633,1448,1,0.04863300000000004
0.368420,123081,1448,1,0.04979499999999998
0.369722,124529,1448,1,0.049690999999999985
0.369735,125977,1448,1,0.051610000000000045
0.371141,127425,1448,1,0.051126000000000005
0.371154,128873,1448,1,0.05117900000000003
0.372495,130321,1448,1,0.050987000000000005
0.372509,131769,1448,1,0.052432000000000034
0.373805,133217,1448,1,0.052341000000000026
0.373816,134665,1448,1,0.052391999999999994
0.375204,136113,1448,1,0.05148200000000003
0.375219,137561,1448,1,0.05263099999999998
0.376542,139009,1448,1,0.05244900000000002
0.376558,140457,1448,1,0.053615000000000024
0.377831,141905,1448,1,0.05354600000000004
0.377844,143353,1448,1,0.053593999999999975
0.379203,144801,1448,1,0.05385400000000001
0.379217,146249,1448,1,0.05497799999999997
0.380539,147697,1448,1,0.05485699999999999
0.380552,149145,1448,1,0.05490499999999998
0.381808,150593,1448,1,0.055277999999999994
0.381813,152041,1448,1,0.05644199999999999
0.383160,153489,1448,1,0
0.383174,154937,1448,1,0.05668299999999998
0.384489,156385,1448,1,0
0.384503,157833,1448,1,0.05737700000000001
0.385735,159281,1448,1,0
0.385740,160729,1448,1,0.05821299999999996
0.387011,162177,1448,1,0
0.387026,163625,1448,1,0.06009700000000001
0.388323,165073,1448,1,0
0.388337,166521,1448,1,0.060006000000000004
0.389559,167969,1448,1,0
0.389580,169417,1448,1,0.060350000000000015
0.390763,170865,1448,1,0
0.390774,172313,1448,1,0.061502999999999974
0.392011,173761,1448,1,0
0.392026,175209,1448,1,0.061466999999999994
0.393249,176657,1448,1,0.062834
0.393254,178105,1448,1,0.062884
0.394414,179553,1448,1,0.06281800000000004
0.394428,181001,1448,1,0.06400099999999997
0.395606,182449,1448,1,0.06436700000000001
0.395620,183897,1448,1,0.06441799999999998
0.396770,185345,1448,1,0.06412699999999999
0.396784,186793,1448,1,0.06525499999999995
0.397920,188241,1448,1,0.06530200000000003
0.397933,189689,1448,1,0.06575400000000003
0.399119,191137,1448,1,0.065749
0.399133,192585,1448,1,0.066934
0.400271,194033,1448,1,0.06627
0.400285,195481,1448,1,0.06745699999999999
0.401147,196929,1448,1,0.06813000000000002
0.401161,198377,1448,1,0.06863800000000003
0.402041,199825,1448,1,0.068942
0.402054,201273,1448,1,0.07012399999999996
0.402940,202721,1448,1,0.07157999999999998
0.402948,204169,1448,1,0.07163800000000003
0.403795,205617,1448,1,0.07080399999999998
0.403810,207065,1448,1,0.07210099999999997
0.404666,208513,1448,1,0.07244199999999995
0.404680,209961,1448,1,0.07412400000000002
0.405530,211409,1448,1,0.07333200000000001
0.405544,212857,1448,1,0.07456599999999997
0.406395,214305,1448,1,0.07477400000000001
0.406409,215753,1448,1,0.07592899999999997
0.407250,217201,1448,1,0.07556099999999999
0.407262,218649,1448,1,0.07673399999999997
0.408128,220097,1448,1,0.07705899999999999
0.408142,221545,1448,1,0.07877400000000001
0.408995,222993,1448,1,0.07798700000000003
0.409009,224441,1448,1,0.07913599999999998
0.409819,225889,1448,1,0.079706
0.409832,227337,1448,1,0.079768
0.410727,228785,1448,1,0.07998099999999997
0.410741,230233,1448,1,0.08133699999999999
0.411590,231681,1448,1,0.08168399999999998
0.411603,233129,1448,1,0.08282400000000001
0.412434,234577,1448,1,0.08202399999999999
0.412447,236025,1448,1,0.08319399999999999
0.413277,237473,1448,1,0.08395399999999997
0.413291,238921,1448,1,0.08613199999999999
0.414101,240369,1448,1,0.08538000000000001
0.414115,241817,1448,1,0.08537800000000001
0.414890,243265,1448,1,0.08570600000000006
0.414899,244713,1448,1,0.08845999999999998
0.415713,246161,1448,1,0.08771099999999998
0.415721,247609,1448,1,0.08771499999999999
0.416598,249057,1448,1,0.08892499999999992
0.416611,250505,1448,1,0.08898699999999998
0.417434,251953,1448,1,0.089841
0.417448,253401,1448,1,0.09100900000000006
0.418256,254849,1448,1,0
0.418268,256297,1448,1,0.09275900000000004
0.419072,257745,1448,1,0
0.419086,259193,1448,1,0.09315199999999996
0.419894,260641,1448,1,0
0.419907,262089,1448,1,0.09393000000000001
0.420696,263537,1448,1,0
0.420710,264985,1448,1,0.09533900000000001
0.421507,266433,1448,1,0
0.421521,267881,1448,1,0.09674699999999997
0.422305,269329,1448,1,0
0.422317,270777,1448,1,0.09887300000000004
0.423114,272225,1448,1,0
0.423127,273673,1448,1,0.099076
0.423909,275121,1448,1,0
0.423924,276569,1448,1,0.10048699999999994
0.424979,278017,1448,1,0
0.424987,279465,1448,1,0.100692
0.426184,280913,1448,1,0
0.426191,282361,1448,1,0.10328400000000004
0.426618,283809,1448,1,0
0.426631,285257,1448,1,0.10290900000000003
0.427421,286705,1448,1,0
0.427435,288153,1448,1,0.10421800000000003
0.428176,289601,1448,1,0
0.428189,291049,1448,1,0.10559100000000005
0.429027,292497,1448,1,0
0.429035,293945,1448,1,0.10751899999999998
0.430210,295393,1448,1,0
0.430222,296841,1448,1,0.10856600000000005
0.431413,298289,1448,1,0
0.431421,299737,1448,1,0.10858799999999996
0.431864,301185,1448,1,0
0.431877,302633,1448,1,0.11065299999999995
0.433094,304081,1448,1,0
0.433097,305529,1448,1,0.11200300000000002
0.434233,306977,1448,1,0
0.434246,308425,1448,1,0.11208099999999999
0.435432,309873,1448,1,0
0.435440,311321,1448,1,0.11253099999999999
0.435867,312769,1448,1,0
0.435880,314217,1448,1,0.114817
0.437122,315665,1448,1,0
0.437125,317113,1448,1,0.115896
0.438292,318561,1448,1,0
0.438306,320009,1448,1,0.11592200000000008
0.439902,321457,1448,1,0
