time,min,max,mean,variance,lossCount,slope,intercept
0.05,N/A,N/A,N/A,N/A,0,N/A,N/A
0.1,0.04482999999999998,0.04482999999999998,0.04482999999999998,N/A,0,nan,nan
0.15,0.044844999999999996,0.044844999999999996,0.044844999999999996,N/A,0,nan,nan
0.2,0.044846,0.044846,0.044846,N/A,0,nan,nan
0.25,0.045947000000000016,0.05260999999999999,0.049272428571428564,5.7439086190475704e-06,0,842.0271084328887,-189.3397053793277
0.3,0.042998999999999954,0.055388999999999966,0.04971907692307692,1.534246224358981e-05,0,1.2385523670713194,-0.2873556174266348
0.35,0.04316600000000004,0.061605999999999994,0.05202332432432433,2.7681813391891904e-05,0,0.8518102055236376,-0.22428261109240566
0.4,0.04384300000000002,0.08477100000000004,0.06470630952380953,0.0001471915411801492,0,0.9622036882528541,-0.297367421740355
0.45,0.08350000000000002,0.12899900000000003,0.10412564444444444,0.00017274862373732838,0,0.9800283645943555,-0.311447913567813
0.5,0.12982,0.28468499999999997,0.2096845,0.005662205833478261,0,5.597796732786171,-2.397493526642709
0.55,0.24168999999999996,0.26442,0.25259899999999996,0.0001297870330000003,0,-0.5515007464922353,0.5439592342084161
0.6,0.24022900000000003,0.24022900000000003,0.24022900000000003,N/A,0,nan,nan
0.65,0.22828000000000004,0.22828000000000004,0.22828000000000004,N/A,28,nan,nan
0.7,N/A,N/A,N/A,N/A,3,N/A,N/A
0.75,0.11685299999999998,0.12137199999999992,0.11948371428571428,2.2889855714285604e-06,2,1.1966012394833134,-0.7742565548831332
0.8,0.11802599999999996,0.12240600000000001,0.12067064000000001,1.161716031020417e-06,0,-0.026400274772020376,0.14111381790701638
0.85,0.11859400000000009,0.12244,0.12005610204081633,7.648869268707273e-07,0,-0.004886909938145881,0.12408538740948297
0.9,0.11868900000000004,0.12230400000000008,0.12057028846153844,6.437972288838727e-07,0,0.012614261025287078,0.1095392045244243
0.95,0.12031400000000003,0.12368100000000004,0.1216123448275862,6.614048054187274e-07,0,0.01552132210320218,0.10729172115964355
1.0,0.12156499999999992,0.12546000000000002,0.12326584000000002,7.73404723333373e-07,0,0.019445980175799706,0.10431590811034398
1.05,0.12280899999999995,0.12561,0.12392938461538462,3.7984888615383975e-07,0,0.003704660483131697,0.12013323939395223
1.1,0.12234699999999998,0.12712000000000012,0.12531748,1.1903769266667268e-06,0,0.056435340374420155,0.06468586054566289
1.15,0.12476299999999996,0.12734899999999993,0.12596292307692308,3.2590119384615273e-07,0,0.004038317535129059,0.12142073425650235
1.2,0.12539499999999992,0.12924500000000005,0.12759684615384612,1.016852295384587e-06,0,0.016076060314842964,0.10870962947598782
1.25,0.12714099999999995,0.13062200000000002,0.12835964,7.880044066666802e-07,0,0.01970119577537806,0.10421667094064468
1.3,0.12839100000000014,0.13256,0.1302588846153846,1.1382035461538454e-06,0,0.01708071096797111,0.10849450539735764
1.35,0.12834900000000005,0.13307499999999983,0.13124692,1.2316753266666357e-06,0,0.0205482226197319,0.10403264026091182
1.4,0.130695,0.1358950000000001,0.13266318518518516,1.595334772079831e-06,0,0.013326745594494666,0.11433985915319123
1.45,0.13292100000000007,0.13644199999999995,0.1343138,9.307883333332869e-07,0,0.021884133637580773,0.10312396287687997
1.5,0.13353799999999993,0.13722499999999993,0.13538992000000002,1.0904975766667239e-06,0,0.012131670790658378,0.11750268372081774
1.55,0.134274,0.138922,0.13706074074074073,1.6830518917378365e-06,0,0.06715907857687509,0.034683864211610044
1.6,0.13476700000000008,0.13922499999999993,0.13750204166666666,1.3642457807971108e-06,0,0.03837743321895772,0.07705099462171261
1.65,0.13699700000000004,0.14135799999999987,0.13878303846153844,1.2785538784615564e-06,0,0.01342853890071328,0.11697896438728843
1.7,0.1373200000000001,0.14122099999999982,0.13972640000000003,9.678374999999684e-07,0,0.0340789586481872,0.08268323282985594
1.75,0.1391340000000001,0.1425479999999999,0.14110209090909095,1.1959160909090177e-06,0,0.11051945752479692,-0.0477099933485704
1.8,0.22818899999999975,0.25139200000000006,0.2397904999999999,0.0002691896045000071,0,-0.5088042453347429,1.142556021248613
1.85,0.21169400000000005,0.21169400000000005,0.21169400000000005,N/A,0,nan,nan
1.9,N/A,N/A,N/A,N/A,2,N/A,N/A
1.95,N/A,N/A,N/A,N/A,1,N/A,N/A
2.0,0.0995109999999999,0.10414699999999977,0.10079640000000004,3.7669722999994016e-06,1,-0.3860450305417004,0.8703997906236696
2.05,0.09821100000000005,0.1014520000000001,0.09992065217391306,5.948594189722882e-07,0,-0.0029496950774783224,0.10589548078047621
2.1,0.09791400000000028,0.10142499999999988,0.10003870833333332,6.233909112318198e-07,0,-0.007915842436424549,0.11646806437696686
2.15,0.09784300000000012,0.10260299999999978,0.10000916666666669,1.2972069275361495e-06,0,0.03634584691696609,0.022775880560045605
2.2,0.09994300000000012,0.10291300000000003,0.10165256521739133,7.98367984189764e-07,0,-0.006992929322039717,0.11685829812008425
2.25,0.09985,0.10393400000000019,0.10213256000000001,9.285690900000241e-07,0,0.019688846663854783,0.05829519563035429
2.3,0.10000900000000001,0.10480299999999998,0.10271158333333334,1.2054839927536394e-06,0,0.0011411013086619587,0.10011396785727264
2.35,0.10210100000000022,0.10548000000000002,0.10341550000000001,1.1862290434782432e-06,0,-0.031020559357526338,0.17552762943382977
2.4,0.10162900000000041,0.10697400000000012,0.10433173076923076,1.7564353246153712e-06,0,0.02911466327927223,0.03516080244739765
2.45,0.10367300000000013,0.10745999999999967,0.10529294999999997,1.1829108921050995e-06,0,-0.01596018285931526,0.1440132306287469
2.5,0.10408799999999996,0.10832400000000009,0.1064392608695652,1.3211186561265874e-06,0,0.019188469093366196,0.05895203467518465
2.55,0.10512700000000041,0.1086689999999999,0.10675658333333338,8.777153840577562e-07,0,-0.017802822115082675,0.15169622271955618
2.6,0.1047769999999999,0.11004199999999997,0.10721944,1.930252923333267e-06,0,0.050395498070499145,-0.02247147941370206
2.65,0.10521100000000017,0.1104860000000003,0.10773666666666669,1.1586905797101804e-06,0,-0.007262972979374798,0.12680484596695374
2.7,0.10618000000000016,0.11153000000000013,0.10866624000000001,1.8619249399999222e-06,0,0.05907977121507294,-0.04938014031177011
2.75,0.10661900000000024,0.11065799999999992,0.10874495652173914,1.107984407114581e-06,0,0.03905964399863224,0.0023071650956760503
2.8,0.10889900000000008,0.112317,0.11012895833333335,6.275909981884093e-07,0,0.0012965341999947985,0.10653268444108965
2.85,0.10925699999999994,0.11187699999999978,0.11045095652173913,5.785929525690792e-07,0,0.012795143626947583,0.07428606273580915
2.9,0.10844999999999994,0.11316300000000012,0.11113939130434784,1.5096688853754063e-06,0,-0.023504262397010846,0.17872535007544624
2.95,0.10932699999999995,0.11322799999999988,0.11129187500000005,1.35760507065206e-06,0,0.01749887147128901,0.06009638771614142
3.0,0.10934899999999992,0.11296000000000017,0.11163886956521733,1.0117987549408308e-06,0,-0.02894327709798304,0.19775223268586622
3.05,0.10997400000000024,0.11441100000000004,0.11213535999999996,1.7099752399998633e-06,0,0.012434843920707747,0.07452434763455054
3.1,0.11053099999999993,0.11410600000000004,0.11234182608695652,8.700100592886522e-07,0,-0.020674149327294455,0.17591316066229146
3.15,0.11145899999999997,0.11500399999999988,0.113506,1.2709171666667528e-06,0,0.022420595517122947,0.043457992591360975
3.2,0.11157899999999987,0.11579499999999987,0.11354504166666662,1.1711251721014779e-06,0,-0.03522411165360869,0.22540013432330325
3.25,0.11095799999999967,0.115421,0.11392099999999998,1.167999913043599e-06,0,-0.029735159926800748,0.20982228150063412
3.3,0.11380499999999971,0.11636099999999994,0.11493495999999999,4.2699120666667175e-07,0,0.006154285490941853,0.09477538991126379
3.35,0.11294499999999985,0.1155870000000001,0.11451217391304346,5.859935138339786e-07,0,-0.01693205361263817,0.1708221210811322
3.4,0.11405600000000016,0.11792200000000008,0.11565639130434793,1.1376906126482559e-06,0,-0.0030205634618761645,0.12584940352898752
3.45,0.11434599999999984,0.11732300000000029,0.11603587999999998,7.725960266667255e-07,0,0.028696777541320773,0.017738072510878694
3.5,0.11378099999999991,0.11770100000000028,0.1158252500000001,7.109522826087842e-07,0,-0.006246976834025488,0.13754079773473904
3.55,0.11437799999999987,0.11812099999999992,0.11666700000000002,8.951570833334493e-07,0,0.02683057874941522,0.02206760699952548
3.6,0.11499100000000029,0.11970400000000003,0.11712363636363633,1.5830997662337958e-06,0,0.03840894477280122,-0.020217558185072218
3.65,0.115977,0.11907699999999988,0.11783092000000003,5.958562433333594e-07,0,0.008397210835197353,0.08739669312962002
3.7,0.11551599999999995,0.12042299999999972,0.11768820833333339,1.3267060851448887e-06,0,-0.011579537592011706,0.16026103253423837
3.75,0.11506799999999995,0.11977400000000005,0.11773520833333335,1.4365200851448679e-06,0,0.04644010767326065,-0.05531299173089037
3.8,0.11791099999999988,0.12120100000000011,0.11904868000000005,6.326828933334154e-07,0,-0.0026502402341568266,0.12905237611885237
3.85,0.11689499999999997,0.12086299999999994,0.11893100000000001,7.407176363635811e-07,0,0.006838725368079444,0.09276851265764718
3.9,0.11614799999999992,0.1207609999999999,0.1187742083333333,1.1401246068841146e-06,0,0.014516633153860523,0.06253503010415888
3.95,0.11698799999999965,0.12148799999999982,0.11935879999999999,1.4535044166665902e-06,0,0.05184608413344946,-0.08411596435064328
4.0,0.11765899999999974,0.12118999999999991,0.11938665217391305,9.06186146245026e-07,0,-0.017494963176435053,0.18893411990734993
4.05,0.11800299999999986,0.12158099999999994,0.1197945217391304,8.34627897233286e-07,0,-0.012616952324335516,0.17057347330923775
4.1,0.11749300000000051,0.12157799999999952,0.11994904166666649,1.192180476449133e-06,0,-0.02811656562036375,0.23451428426376067
4.15,0.11783699999999975,0.12081199999999992,0.11940711999999991,5.610437766666383e-07,0,0.02399200615726744,0.020453166405906442
4.2,0.11813900000000022,0.12180400000000002,0.12054045833333323,7.929138242753269e-07,0,-0.02986330088681359,0.2452229560621463
4.25,0.11918900000000043,0.12222600000000039,0.12083758333333335,8.106793840580301e-07,0,0.010383962406762742,0.07695352175422106
4.3,0.1198030000000001,0.12281099999999956,0.12135599999999991,8.967297391303814e-07,0,0.027824066442018413,0.0023771987852097137
4.35,0.11973699999999976,0.12293399999999988,0.12122530434782608,1.020007130434755e-06,0,-0.02737778282273796,0.23962385316053855
4.4,0.11901199999999967,0.12378299999999953,0.12135913636363646,1.9425733614716822e-06,0,0.05110519716353701,-0.10220210733676965
4.45,0.11909599999999987,0.12358599999999953,0.12070764000000007,1.0659672399999161e-06,0,-0.01830247155211426,0.2017075083418371
4.5,0.11953499999999995,0.12343400000000049,0.12136435999999996,1.0255198233335459e-06,0,-0.01020536124948783,0.16703681937321058
4.55,0.12042200000000047,0.12350200000000022,0.12147534782608696,7.691603280633969e-07,0,-0.00044473463098802405,0.12348807218851111
4.6,0.11971899999999991,0.12358099999999972,0.12176891666666667,1.159740862318808e-06,0,0.04318411531648534,-0.075774819783924
4.65,0.11921600000000065,0.1240009999999998,0.12189669565217395,1.5785547667985027e-06,0,-0.0390691357264645,0.3025671202061212
4.7,0.12116400000000027,0.12375500000000006,0.12232144000000009,5.190123399999838e-07,0,-0.014721699151529532,0.19114269829547542
4.75,0.11930899999999944,0.12454199999999993,0.12242626086956518,1.6310772924900324e-06,0,0.04491893382651564,-0.08979947010163289
4.8,0.12023100000000042,0.12390999999999952,0.12173673913043478,9.011922015809506e-07,0,-0.001265513475434387,0.12777868297736208
4.85,0.11993200000000037,0.12337500000000023,0.12135331818181823,9.972952748920783e-07,0,-0.015252278796857121,0.19496702055977944
4.9,0.12036499999999961,0.12391500000000022,0.12214608333333336,7.621672101450233e-07,0,0.0074914811830576016,0.0856259150908493
4.95,0.12019599999999997,0.12407400000000024,0.12175934782608704,9.013607826086474e-07,0,-0.036082368684071,0.2994472751889319
5.0,0.12009399999999992,0.12366499999999991,0.12187530434782612,1.0641565849801594e-06,0,0.012361459692733959,0.060367180618913725
5.05,0.11959600000000048,0.12317900000000037,0.12127233333333358,7.301754492753326e-07,0,-0.02533836907606997,0.24861123091982912
5.1,0.12035200000000046,0.12385799999999936,0.12207725000000003,1.138883239130133e-06,0,-0.004502913176057665,0.14492985445057094
5.15,0.11940500000000043,0.12286700000000028,0.1216856956521739,8.504306758893942e-07,0,0.010055568107321146,0.0701502572390205
5.2,0.12020900000000001,0.12382699999999947,0.12180991666666656,9.417787753623115e-07,0,0.009882841803437228,0.07067723752640617
