0.000000,0
0.041783,1
0.083462,2
0.166652,3
0.166696,0
0.208167,1
0.253074,4
0.253087,1449
0.253115,2897
0.253117,4345
0.253119,5793
0.253121,7241
0.253123,8689
0.253125,10137
0.253126,11585
0.253128,13033
0.253130,14481
0.292806,5
0.292812,15929
0.292835,17377
0.295140,18825
0.295147,20273
0.296945,21721
0.296965,23169
0.300681,26065
0.302896,28961
0.307096,31857
0.310162,34753
0.312939,37649
0.316310,40545
0.317652,43441
0.332814,46337
0.334235,49233
0.338273,50681
0.338288,52129
0.339413,53577
0.339427,55025
0.343425,56473
0.343445,57921
0.345623,59369
0.345639,60817
0.347142,62265
0.347163,63713
0.351281,65161
0.351306,66609
0.352838,68057
0.352866,69505
0.355461,70953
0.355489,72401
0.357791,73849
0.357820,75297
0.361626,76745
0.361655,78193
0.361666,79641
0.361674,81089
0.366430,82537
0.366463,83985
0.366780,85433
0.366812,86881
0.370316,88329
0.373713,88329
0.373750,88329
0.373762,88329
0.374854,88329
0.374914,88329
0.376825,88329
0.376887,88329
0.379011,88329
0.379071,88329
0.379085,88329
0.379094,88329
0.379789,88329
0.379821,88329
0.382793,88329
0.382855,88329
0.384007,88329
0.384075,88329
0.387482,88329
0.387549,88329
0.388295,88329
0.388334,88329
0.389384,88329
0.391590,88329
0.391651,88329
0.391666,88329
0.391675,88329
0.391684,88329
0.391693,88329
0.394698,88329
0.394759,88329
0.396610,88329
0.396668,88329
0.396683,88329
0.396693,88329
0.398527,88329
0.400452,88329
0.400521,88329
0.401140,88329
0.401179,88329
0.402343,88329
0.402402,88329
0.403324,88329
0.403386,88329
0.405391,88329
0.405450,88329
0.406602,88329
0.406661,88329
0.406675,88329
0.406684,88329
0.406693,88329
0.406702,88329
0.407803,88329
0.407833,88329
0.409529,88329
0.409590,88329
0.412072,88329
0.412133,88329
0.412147,88329
0.412157,88329
0.413628,88329
0.413689,88329
0.415215,91225
0.415297,185345
0.415324,186793
0.417656,188241
0.417685,189689
0.418816,191137
0.418887,192585
0.418898,194033
0.420253,195481
0.420280,196929
0.421439,198377
0.422658,201273
0.423832,202721
0.423858,204169
0.423868,205617
0.428587,207065
0.428615,208513
0.428625,209961
0.428633,211409
0.429808,212857
0.429839,214305
0.429848,215753
0.431911,217201
0.431941,218649
0.431950,220097
0.431958,221545
0.434042,222993
0.434071,224441
0.435121,225889
0.435149,227337
0.438711,228785
0.438740,230233
0.438751,231681
0.438759,233129
0.438767,234577
0.439869,236025
0.441014,237473
0.441044,238921
0.441054,240369
0.441062,241817
0.443239,243265
0.444408,244713
0.444438,246161
0.445585,247609
0.445615,249057
0.445624,250505
0.446773,251953
0.446802,253401
0.446811,254849
0.446819,256297
0.447964,257745
0.447992,259193
0.449118,260641
0.449147,262089
0.451250,263537
0.451281,264985
0.453426,264985
0.453460,264985
0.453471,264985
0.455645,264985
0.455680,264985
0.455691,264985
0.455700,264985
0.455709,264985
0.455718,264985
0.455726,264985
0.455733,264985
0.455743,264985
0.455751,264985
0.456878,264985
0.456914,264985
0.456925,264985
0.456933,264985
0.459098,264985
0.459159,264985
0.459171,264985
0.459181,264985
0.460335,264985
0.460393,264985
0.460405,264985
0.460413,264985
0.461561,264985
0.461620,264985
0.493639,304833
0.496886,306281
0.496917,307729
0.496926,309177
0.496934,310625
0.498108,312073
0.498132,313521
0.498141,314969
0.498148,316417
0.499252,317865
0.499280,319313
0.499290,320761
0.499297,322209
0.499306,323657
0.499314,325105
0.500464,326553
0.500495,328001
0.500507,329449
0.500515,330897
0.500524,332345
0.500531,333793
0.500539,335241
0.500546,336689
0.502648,338137
0.502679,339585
0.533950,341033
0.533983,342481
0.533992,343929
0.535210,345377
0.535240,346825
0.535250,348273
0.535257,349721
0.535265,351169
0.535272,352617
0.535279,354065
0.536430,355513
0.536457,356961
0.536466,358409
0.536473,359857
0.536480,361305
0.537621,362753
0.537641,364201
0.537647,365649
0.537652,367097
0.537657,368545
0.537663,369993
0.537669,371441
0.537674,372889
0.537679,374337
0.537683,375785
0.537689,377233
0.537694,378681
0.537699,380129
0.537704,381577
0.537709,383025
0.538847,384473
0.538868,385921
0.538874,387369
0.538879,388817
0.538884,390265
0.540970,391713
0.540991,393161
0.540997,394609
0.541004,396057
0.541009,397505
0.542142,398953
0.542157,400401
0.542162,401849
0.542166,403297
0.542170,404745
0.543298,406193
0.543313,407641
0.543317,409089
0.543321,410537
0.543325,411985
0.543330,413433
0.543334,414881
0.543338,416329
0.543342,417777
0.543345,419225
0.544470,420673
0.544486,422121
0.544490,423569
0.544494,425017
0.544498,426465
0.545625,427913
0.545641,429361
0.545645,429361
0.545654,429361
0.546765,429361
0.546791,429361
0.588057,435905
0.602156,437353
0.628024,438801
0.628045,440249
0.628052,441697
0.628057,443145
0.628062,444593
0.630203,446041
0.630224,447489
0.630229,448937
0.630235,450385
0.630240,451833
0.631379,453281
0.631399,454729
0.631405,456177
0.631410,456177
0.631421,456177
0.632573,456177
0.632624,456177
0.632636,456177
0.632643,456177
0.632653,456177
0.632661,456177
0.632668,456177
0.632675,456177
0.632687,456177
0.632711,456177
0.632720,456177
0.632728,456177
0.632735,456177
0.632743,456177
0.632766,456177
0.632775,456177
0.632782,456177
0.632789,456177
0.633923,456177
0.633953,456177
0.633961,456177
0.633970,456177
0.633977,456177
0.635126,456177
0.635157,456177
0.635166,456177
0.635173,456177
0.637326,456177
0.637359,456177
0.637369,456177
0.637377,456177
0.637385,456177
0.638546,456177
0.638578,456177
0.638587,456177
0.638595,456177
0.638603,456177
0.638613,456177
0.638622,456177
0.638629,456177
0.638637,456177
0.638645,456177
0.638655,456177
0.638663,456177
0.638671,456177
0.638678,456177
0.639837,456177
0.639869,456177
0.639879,456177
0.639887,456177
0.639895,456177
0.640997,456177
0.641030,456177
0.641041,456177
0.641049,456177
0.642208,456177
0.642241,456177
0.642251,456177
0.644400,456177
0.644434,456177
0.644444,456177
0.644452,456177
0.644460,456177
0.645617,456177
0.645677,456177
0.645689,456177
0.672867,472105
0.672906,560433
0.687074,564777
0.687148,566977
0.707302,568425
0.707339,569873
0.707355,571321
0.707369,572769
0.707383,574217
0.707397,575665
0.707410,577113
0.707424,578561
0.707439,580009
0.707450,581457
0.708623,582905
0.708653,584353
0.708667,585801
0.708680,587249
0.708691,588697
0.709829,590145
0.709863,591593
0.709878,593041
0.709890,594489
0.709902,595937
0.709914,597385
0.709925,598833
0.709933,600281
0.710995,601729
0.711024,603177
0.711036,604625
0.711044,606073
0.711051,607521
0.711058,608969
0.711066,610417
0.712244,611865
0.712273,613313
0.712281,614761
0.712288,616209
0.712295,617657
0.713396,619105
0.713426,620553
0.713434,622001
0.713441,623449
0.713450,624897
0.714598,626345
0.714626,627793
0.714635,629241
0.714642,630689
0.714649,632137
0.714658,633585
0.714665,635033
0.714672,636481
0.714679,637929
0.714686,639377
0.714694,640825
0.714701,642273
0.715849,643721
0.715877,645169
0.715885,646617
0.716986,648065
0.717015,649513
0.717024,650961
0.717031,652409
0.717038,653857
0.718188,655305
0.718216,656753
0.718231,658201
0.718243,659649
0.718254,661097
0.718266,662545
0.718276,663993
0.718288,665441
0.718306,666889
0.718325,668337
0.719430,669785
0.727610,671233
0.727639,672681
0.727649,674129
0.727657,675577
0.727664,677025
0.727671,678473
0.727678,679921
0.728841,681369
0.728871,682817
0.728879,684265
0.728886,685713
0.728894,687161
0.730039,688609
0.730069,690057
0.730078,691505
0.730085,692953
0.730093,694401
0.731254,695849
0.731287,697297
