114	0.374716	100.64.0.1	100.64.0.2	86881	38	1448	5201,46820
115	0.374731	100.64.0.1	100.64.0.2	88329	38	1448	5201,46820
116	0.376377	100.64.0.1	100.64.0.2	89777	38	1448	5201,46820
117	0.376386	100.64.0.1	100.64.0.2	91225	38	1448	5201,46820
118	0.376430	100.64.0.2	100.64.0.1	38	55025	0	46820,5201
119	0.378144	100.64.0.1	100.64.0.2	92673	38	1448	5201,46820
120	0.378159	100.64.0.1	100.64.0.2	94121	38	1448	5201,46820
121	0.379606	100.64.0.2	100.64.0.1	38	57921	0	46820,5201
122	0.379787	100.64.0.1	100.64.0.2	95569	38	1448	5201,46820
123	0.379803	100.64.0.1	100.64.0.2	97017	38	1448	5201,46820
124	0.381486	100.64.0.1	100.64.0.2	98465	38	1448	5201,46820
125	0.381503	100.64.0.1	100.64.0.2	99913	38	1448	5201,46820
126	0.381798	100.64.0.2	100.64.0.1	38	60817	0	46820,5201
127	0.383220	100.64.0.1	100.64.0.2	101361	38	1448	5201,46820
128	0.383235	100.64.0.1	100.64.0.2	102809	38	1448	5201,46820
129	0.384655	100.64.0.2	100.64.0.1	38	63713	0	46820,5201
130	0.384885	100.64.0.1	100.64.0.2	104257	38	1448	5201,46820
131	0.384904	100.64.0.1	100.64.0.2	105705	38	1448	5201,46820
132	0.386576	100.64.0.1	100.64.0.2	107153	38	1448	5201,46820
133	0.386591	100.64.0.1	100.64.0.2	108601	38	1448	5201,46820
134	0.388277	100.64.0.1	100.64.0.2	110049	38	1448	5201,46820
135	0.388289	100.64.0.1	100.64.0.2	111497	38	1448	5201,46820
136	0.390004	100.64.0.1	100.64.0.2	112945	38	1448	5201,46820
137	0.390019	100.64.0.1	100.64.0.2	114393	38	1448	5201,46820
138	0.403745	100.64.0.2	100.64.0.1	38	66609	0	46820,5201
139	0.403785	100.64.0.1	100.64.0.2	115841	38	1448	5201,46820
140	0.403796	100.64.0.1	100.64.0.2	117289	38	1448	5201,46820
141	0.404681	100.64.0.1	100.64.0.2	118737	38	1448	5201,46820
142	0.404696	100.64.0.1	100.64.0.2	120185	38	1448	5201,46820
143	0.407200	100.64.0.2	100.64.0.1	38	69505	0	46820,5201
144	0.407240	100.64.0.1	100.64.0.2	121633	38	1448	5201,46820
145	0.407248	100.64.0.1	100.64.0.2	123081	38	1448	5201,46820
146	0.407264	100.64.0.2	100.64.0.1	38	70953	0	46820,5201
147	0.408127	100.64.0.1	100.64.0.2	124529	38	1448	5201,46820
148	0.408141	100.64.0.1	100.64.0.2	125977	38	1448	5201,46820
149	0.409706	100.64.0.1	100.64.0.2	127425	38	1448	5201,46820
150	0.409715	100.64.0.1	100.64.0.2	128873	38	1448	5201,46820
151	0.409768	100.64.0.2	100.64.0.1	38	72401	0	46820,5201
152	0.409791	100.64.0.2	100.64.0.1	38	73849	0	46820,5201
153	0.410976	100.64.0.2	100.64.0.1	38	75297	0	46820,5201
154	0.411296	100.64.0.1	100.64.0.2	130321	38	1448	5201,46820
155	0.411309	100.64.0.1	100.64.0.2	131769	38	1448	5201,46820
156	0.412492	100.64.0.2	100.64.0.1	38	76745	0	46820,5201
157	0.412520	100.64.0.2	100.64.0.1	38	78193	0	46820,5201
158	0.412858	100.64.0.1	100.64.0.2	133217	38	1448	5201,46820
159	0.412872	100.64.0.1	100.64.0.2	134665	38	1448	5201,46820
160	0.413681	100.64.0.2	100.64.0.1	38	79641	0	46820,5201
161	0.414240	100.64.0.1	100.64.0.2	136113	38	1448	5201,46820
162	0.414253	100.64.0.1	100.64.0.2	137561	38	1448	5201,46820
163	0.415679	100.64.0.1	100.64.0.2	139009	38	1448	5201,46820
164	0.415692	100.64.0.1	100.64.0.2	140457	38	1448	5201,46820
165	0.415979	100.64.0.2	100.64.0.1	38	81089	0	46820,5201
166	0.416005	100.64.0.2	100.64.0.1	38	82537	0	46820,5201
167	0.417094	100.64.0.1	100.64.0.2	141905	38	1448	5201,46820
168	0.417103	100.64.0.1	100.64.0.2	143353	38	1448	5201,46820
169	0.417142	100.64.0.2	100.64.0.1	38	83985	0	46820,5201
170	0.417166	100.64.0.2	100.64.0.1	38	85433	0	46820,5201
171	0.418318	100.64.0.2	100.64.0.1	38	86881	0	46820,5201
172	0.418427	100.64.0.1	100.64.0.2	144801	38	1448	5201,46820
173	0.418437	100.64.0.1	100.64.0.2	146249	38	1448	5201,46820
174	0.419487	100.64.0.2	100.64.0.1	38	88329	0	46820,5201
175	0.419814	100.64.0.1	100.64.0.2	147697	38	1448	5201,46820
176	0.419827	100.64.0.1	100.64.0.2	149145	38	1448	5201,46820
177	0.420652	100.64.0.2	100.64.0.1	38	89777	0	46820,5201
178	0.421139	100.64.0.1	100.64.0.2	150593	38	1448	5201,46820
179	0.421153	100.64.0.1	100.64.0.2	152041	38	1448	5201,46820
180	0.421818	100.64.0.2	100.64.0.1	38	91225	0	46820,5201
181	0.422422	100.64.0.1	100.64.0.2	153489	38	1448	5201,46820
182	0.422435	100.64.0.1	100.64.0.2	154937	38	1448	5201,46820
183	0.422986	100.64.0.2	100.64.0.1	38	92673	0	46820,5201
184	0.423016	100.64.0.2	100.64.0.1	38	94121	0	46820,5201
185	0.423735	100.64.0.1	100.64.0.2	156385	38	1448	5201,46820
186	0.423740	100.64.0.1	100.64.0.2	157833	38	1448	5201,46820
187	0.424162	100.64.0.2	100.64.0.1	38	95569	0	46820,5201
188	0.424940	100.64.0.1	100.64.0.2	159281	38	1448	5201,46820
189	0.424946	100.64.0.1	100.64.0.2	160729	38	1448	5201,46820
190	0.426130	100.64.0.1	100.64.0.2	162177	38	1448	5201,46820
191	0.426147	100.64.0.1	100.64.0.2	163625	38	1448	5201,46820
192	0.426285	100.64.0.2	100.64.0.1	38	97017	0	46820,5201
193	0.427322	100.64.0.1	100.64.0.2	165073	38	1448	5201,46820
194	0.427332	100.64.0.1	100.64.0.2	166521	38	1448	5201,46820
195	0.427458	100.64.0.2	100.64.0.1	38	98465	0	46820,5201
196	0.427491	100.64.0.2	100.64.0.1	38	99913	0	46820,5201
197	0.428519	100.64.0.1	100.64.0.2	167969	38	1448	5201,46820
198	0.428532	100.64.0.1	100.64.0.2	169417	38	1448	5201,46820
199	0.428669	100.64.0.2	100.64.0.1	38	101361	0	46820,5201
200	0.429674	100.64.0.1	100.64.0.2	170865	38	1448	5201,46820
201	0.429689	100.64.0.1	100.64.0.2	172313	38	1448	5201,46820
202	0.429848	100.64.0.2	100.64.0.1	38	102809	0	46820,5201
203	0.430813	100.64.0.1	100.64.0.2	173761	38	1448	5201,46820
204	0.430827	100.64.0.1	100.64.0.2	175209	38	1448	5201,46820
205	0.431080	100.64.0.2	100.64.0.1	38	104257	0	46820,5201
206	0.431112	100.64.0.2	100.64.0.1	38	105705	0	46820,5201
207	0.431957	100.64.0.1	100.64.0.2	176657	38	1448	5201,46820
208	0.431971	100.64.0.1	100.64.0.2	178105	38	1448	5201,46820
209	0.432414	100.64.0.2	100.64.0.1	38	107153	0	46820,5201
210	0.433079	100.64.0.1	100.64.0.2	179553	38	1448	5201,46820
211	0.433093	100.64.0.1	100.64.0.2	181001	38	1448	5201,46820
212	0.433589	100.64.0.2	100.64.0.1	38	108601	0	46820,5201
213	0.434190	100.64.0.1	100.64.0.2	182449	38	1448	5201,46820
214	0.434202	100.64.0.1	100.64.0.2	183897	38	1448	5201,46820
215	0.434641	100.64.0.2	100.64.0.1	38	110049	0	46820,5201
216	0.435258	100.64.0.1	100.64.0.2	185345	38	1448	5201,46820
217	0.435272	100.64.0.1	100.64.0.2	186793	38	1448	5201,46820
218	0.436397	100.64.0.1	100.64.0.2	188241	38	1448	5201,46820
219	0.436411	100.64.0.1	100.64.0.2	189689	38	1448	5201,46820
220	0.436853	100.64.0.2	100.64.0.1	38	111497	0	46820,5201
221	0.436881	100.64.0.2	100.64.0.1	38	112945	0	46820,5201
222	0.437485	100.64.0.1	100.64.0.2	191137	38	1448	5201,46820
223	0.437499	100.64.0.1	100.64.0.2	192585	38	1448	5201,46820
224	0.437959	100.64.0.2	100.64.0.1	38	114393	0	46820,5201
225	0.437987	100.64.0.2	100.64.0.1	38	115841	0	46820,5201
226	0.438560	100.64.0.1	100.64.0.2	194033	38	1448	5201,46820
227	0.438573	100.64.0.1	100.64.0.2	195481	38	1448	5201,46820
228	0.439596	100.64.0.1	100.64.0.2	196929	38	1448	5201,46820
229	0.439609	100.64.0.1	100.64.0.2	198377	38	1448	5201,46820
230	0.440635	100.64.0.1	100.64.0.2	199825	38	1448	5201,46820
231	0.440649	100.64.0.1	100.64.0.2	201273	38	1448	5201,46820
232	0.441668	100.64.0.1	100.64.0.2	202721	38	1448	5201,46820
233	0.441681	100.64.0.1	100.64.0.2	204169	38	1448	5201,46820
234	0.442706	100.64.0.1	100.64.0.2	205617	38	1448	5201,46820
235	0.442720	100.64.0.1	100.64.0.2	207065	38	1448	5201,46820
236	0.443741	100.64.0.1	100.64.0.2	208513	38	1448	5201,46820
237	0.443755	100.64.0.1	100.64.0.2	209961	38	1448	5201,46820
238	0.444779	100.64.0.1	100.64.0.2	211409	38	1448	5201,46820
239	0.444792	100.64.0.1	100.64.0.2	212857	38	1448	5201,46820
240	0.445816	100.64.0.1	100.64.0.2	214305	38	1448	5201,46820
241	0.445830	100.64.0.1	100.64.0.2	215753	38	1448	5201,46820
242	0.446284	100.64.0.2	100.64.0.1	38	117289	0	46820,5201
243	0.446313	100.64.0.2	100.64.0.1	38	118737	0	46820,5201
244	0.446853	100.64.0.1	100.64.0.2	217201	38	1448	5201,46820
245	0.446867	100.64.0.1	100.64.0.2	218649	38	1448	5201,46820
246	0.447315	100.64.0.2	100.64.0.1	38	120185	0	46820,5201
247	0.447695	100.64.0.1	100.64.0.2	220097	38	1448	5201,46820
248	0.447708	100.64.0.1	100.64.0.2	221545	38	1448	5201,46820
249	0.448489	100.64.0.2	100.64.0.1	38	121633	0	46820,5201
250	0.448529	100.64.0.1	100.64.0.2	222993	38	1448	5201,46820
251	0.448542	100.64.0.1	100.64.0.2	224441	38	1448	5201,46820
252	0.449346	100.64.0.1	100.64.0.2	225889	38	1448	5201,46820
253	0.449358	100.64.0.1	100.64.0.2	227337	38	1448	5201,46820
254	0.450192	100.64.0.1	100.64.0.2	228785	38	1448	5201,46820
255	0.450204	100.64.0.1	100.64.0.2	230233	38	1448	5201,46820
256	0.450651	100.64.0.2	100.64.0.1	38	123081	0	46820,5201
257	0.450951	100.64.0.1	100.64.0.2	231681	38	1448	5201,46820
258	0.450965	100.64.0.1	100.64.0.2	233129	38	1448	5201,46820
259	0.451396	100.64.0.2	100.64.0.1	38	124529	0	46820,5201
260	0.451797	100.64.0.1	100.64.0.2	234577	38	1448	5201,46820
261	0.451809	100.64.0.1	100.64.0.2	236025	38	1448	5201,46820
262	0.452570	100.64.0.2	100.64.0.1	38	125977	0	46820,5201
263	0.452607	100.64.0.1	100.64.0.2	237473	38	1448	5201,46820
264	0.452618	100.64.0.1	100.64.0.2	238921	38	1448	5201,46820
265	0.452634	100.64.0.2	100.64.0.1	38	127425	0	46820,5201
266	0.453440	100.64.0.1	100.64.0.2	240369	38	1448	5201,46820
267	0.453452	100.64.0.1	100.64.0.2	241817	38	1448	5201,46820
268	0.453769	100.64.0.2	100.64.0.1	38	128873	0	46820,5201
269	0.454212	100.64.0.1	100.64.0.2	243265	38	1448	5201,46820
270	0.454225	100.64.0.1	100.64.0.2	244713	38	1448	5201,46820
271	0.454676	100.64.0.2	100.64.0.1	38	130321	0	46820,5201
272	0.455069	100.64.0.1	100.64.0.2	246161	38	1448	5201,46820
273	0.455083	100.64.0.1	100.64.0.2	247609	38	1448	5201,46820
274	0.455544	100.64.0.2	100.64.0.1	38	131769	0	46820,5201
275	0.455878	100.64.0.1	100.64.0.2	249057	38	1448	5201,46820
276	0.455891	100.64.0.1	100.64.0.2	250505	38	1448	5201,46820
277	0.456335	100.64.0.2	100.64.0.1	38	133217	0	46820,5201
278	0.456678	100.64.0.1	100.64.0.2	251953	38	1448	5201,46820
279	0.456691	100.64.0.1	100.64.0.2	253401	38	1448	5201,46820
280	0.458292	100.64.0.2	100.64.0.1	38	134665	0	46820,5201
281	0.458329	100.64.0.1	100.64.0.2	254849	38	1448	5201,46820
282	0.458340	100.64.0.1	100.64.0.2	256297	38	1448	5201,46820
283	0.459473	100.64.0.2	100.64.0.1	38	136113	0	46820,5201
284	0.459510	100.64.0.1	100.64.0.2	257745	38	1448	5201,46820
285	0.459522	100.64.0.1	100.64.0.2	259193	38	1448	5201,46820
286	0.459538	100.64.0.2	100.64.0.1	38	137561	0	46820,5201
287	0.459933	100.64.0.1	100.64.0.2	260641	38	1448	5201,46820
288	0.459943	100.64.0.1	100.64.0.2	262089	38	1448	5201,46820
289	0.461520	100.64.0.2	100.64.0.1	38	139009	0	46820,5201
290	0.461557	100.64.0.1	100.64.0.2	263537	38	1448	5201,46820
291	0.461569	100.64.0.1	100.64.0.2	264985	38	1448	5201,46820
292	0.462713	100.64.0.2	100.64.0.1	38	140457	0	46820,5201
293	0.462750	100.64.0.1	100.64.0.2	266433	38	1448	5201,46820
294	0.462761	100.64.0.1	100.64.0.2	267881	38	1448	5201,46820
295	0.463178	100.64.0.2	100.64.0.1	38	141905	0	46820,5201
296	0.463214	100.64.0.1	100.64.0.2	269329	38	1448	5201,46820
297	0.463227	100.64.0.1	100.64.0.2	270777	38	1448	5201,46820
298	0.464342	100.64.0.2	100.64.0.1	38	143353	0	46820,5201
299	0.464379	100.64.0.1	100.64.0.2	272225	38	1448	5201,46820
300	0.464392	100.64.0.1	100.64.0.2	273673	38	1448	5201,46820
301	0.464407	100.64.0.2	100.64.0.1	38	144801	0	46820,5201
302	0.464828	100.64.0.1	100.64.0.2	275121	38	1448	5201,46820
303	0.464841	100.64.0.1	100.64.0.2	276569	38	1448	5201,46820
304	0.465264	100.64.0.2	100.64.0.1	38	146249	0	46820,5201
305	0.465595	100.64.0.1	100.64.0.2	278017	38	1448	5201,46820
306	0.465608	100.64.0.1	100.64.0.2	279465	38	1448	5201,46820
307	0.466371	100.64.0.2	100.64.0.1	38	147697	0	46820,5201
308	0.466407	100.64.0.1	100.64.0.2	280913	38	1448	5201,46820
309	0.466420	100.64.0.1	100.64.0.2	282361	38	1448	5201,46820
310	0.467566	100.64.0.2	100.64.0.1	38	149145	0	46820,5201
311	0.467602	100.64.0.1	100.64.0.2	283809	38	1448	5201,46820
312	0.467614	100.64.0.1	100.64.0.2	285257	38	1448	5201,46820
313	0.468775	100.64.0.2	100.64.0.1	38	150593	0	46820,5201
314	0.468815	100.64.0.1	100.64.0.2	286705	38	1448	5201,46820
315	0.468823	100.64.0.1	100.64.0.2	288153	38	1448	5201,46820
316	0.469083	100.64.0.2	100.64.0.1	38	152041	0	46820,5201
317	0.469215	100.64.0.1	100.64.0.2	289601	38	1448	5201,46820
318	0.469226	100.64.0.1	100.64.0.2	291049	38	1448	5201,46820
319	0.470209	100.64.0.2	100.64.0.1	38	153489	0	46820,5201
320	0.470254	100.64.0.1	100.64.0.2	292497	38	1448	5201,46820
321	0.470267	100.64.0.1	100.64.0.2	293945	38	1448	5201,46820
322	0.471479	100.64.0.2	100.64.0.1	38	154937	0	46820,5201
323	0.471516	100.64.0.1	100.64.0.2	295393	38	1448	5201,46820
324	0.471519	100.64.0.1	100.64.0.2	296841	38	1448	5201,46820
325	0.472670	100.64.0.2	100.64.0.1	38	156385	0	46820,5201
326	0.472707	100.64.0.1	100.64.0.2	298289	38	1448	5201,46820
327	0.472715	100.64.0.1	100.64.0.2	299737	38	1448	5201,46820
328	0.472969	100.64.0.2	100.64.0.1	38	157833	0	46820,5201
329	0.473110	100.64.0.1	100.64.0.2	301185	38	1448	5201,46820
330	0.473121	100.64.0.1	100.64.0.2	302633	38	1448	5201,46820
331	0.474700	100.64.0.2	100.64.0.1	38	159281	0	46820,5201
332	0.474737	100.64.0.1	100.64.0.2	304081	38	1448	5201,46820
333	0.474750	100.64.0.1	100.64.0.2	305529	38	1448	5201,46820
334	0.475904	100.64.0.2	100.64.0.1	38	160729	0	46820,5201
335	0.475941	100.64.0.1	100.64.0.2	306977	38	1448	5201,46820
336	0.475954	100.64.0.1	100.64.0.2	308425	38	1448	5201,46820
337	0.475970	100.64.0.2	100.64.0.1	38	162177	0	46820,5201
338	0.476351	100.64.0.1	100.64.0.2	309873	38	1448	5201,46820
339	0.476360	100.64.0.1	100.64.0.2	311321	38	1448	5201,46820
340	0.477534	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
341	0.477571	100.64.0.1	100.64.0.2	312769	38	1448	5201,46820
342	0.477583	100.64.0.1	100.64.0.2	314217	38	1448	5201,46820
343	0.478762	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
344	0.478805	100.64.0.1	100.64.0.2	315665	38	1448	5201,46820
345	0.478808	100.64.0.1	100.64.0.2	317113	38	1448	5201,46820
346	0.479940	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
347	0.479982	100.64.0.1	100.64.0.2	318561	38	1448	5201,46820
348	0.479985	100.64.0.1	100.64.0.2	320009	38	1448	5201,46820
349	0.480000	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
350	0.480419	100.64.0.1	100.64.0.2	163625	38	1448	5201,46820
351	0.481131	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
352	0.481167	100.64.0.1	100.64.0.2	166521	38	1448	5201,46820
353	0.482642	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
354	0.482678	100.64.0.1	100.64.0.2	169417	38	1448	5201,46820
355	0.483859	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
356	0.483893	100.64.0.1	100.64.0.2	172313	38	1448	5201,46820
357	0.484198	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
358	0.484234	100.64.0.1	100.64.0.2	178105	38	1448	5201,46820
359	0.485377	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
360	0.485413	100.64.0.1	100.64.0.2	181001	38	1448	5201,46820
361	0.486500	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
362	0.486536	100.64.0.1	100.64.0.2	183897	38	1448	5201,46820
363	0.487711	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
364	0.487746	100.64.0.1	100.64.0.2	186793	38	1448	5201,46820
365	0.489294	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
366	0.489329	100.64.0.1	100.64.0.2	189689	38	1448	5201,46820
367	0.490450	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
368	0.490488	100.64.0.1	100.64.0.2	321457	38	1448	5201,46820
369	0.490504	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
370	0.490686	100.64.0.1	100.64.0.2	194033	38	1448	5201,46820
371	0.491630	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
372	0.491665	100.64.0.1	100.64.0.2	195481	38	1448	5201,46820
373	0.493192	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
374	0.493228	100.64.0.1	100.64.0.2	198377	38	1448	5201,46820
375	0.493252	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
376	0.493414	100.64.0.1	100.64.0.2	201273	38	1448	5201,46820
377	0.494285	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
378	0.494321	100.64.0.1	100.64.0.2	204169	38	1448	5201,46820
379	0.495495	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
380	0.495531	100.64.0.1	100.64.0.2	208513	38	1448	5201,46820
381	0.496692	100.64.0.2	100.64.0.1	38	163625	0	46820,5201
382	0.496728	100.64.0.1	100.64.0.2	209961	38	1448	5201,46820
