time,min,max,mean,variance,lossCount,slope,intercept
9.65,0.07709400000000066,0.0809319999999989,0.07869491304347821,1.060795537549187e-06,0,0.0126079578300427,-0.04262452694101164
9.7,0.07756700000000016,0.08239899999999878,0.07981352000000015,9.805405933329847e-07,0,0.025276710477951186,-0.1646896039119609
9.75,0.07725199999999965,0.08201400000000092,0.07951420833333304,1.689716259058241e-06,0,0.02067335242028248,-0.12153386227948736
9.8,0.07916200000000018,0.08253900000000058,0.08084254166666678,7.3411704166665e-07,0,-0.0035646667958632765,0.11568763889538658
9.85,0.07881800000000005,0.08324799999999932,0.08090587499999995,1.0756489836953758e-06,0,0.007092479007107598,0.011216386134871317
9.9,0.07979699999999923,0.08426900000000082,0.08160560000000011,1.1080138333335788e-06,0,0.012197889242728155,-0.03885280552863703
9.95,0.08104399999999856,0.08491900000000108,0.08282700000000022,1.4398874545460652e-06,0,-0.009091703298895021,0.17307107538834388
10.0,0.08111399999999946,0.08517900000000012,0.08327599999999999,1.2074732727273393e-06,0,0.017798651563950118,-0.09425999307569682
10.05,0.08153700000000086,0.08472499999999883,0.08339870833333318,1.0569867373182128e-06,0,0.043426342365266726,-0.3519233572652218
10.1,0.08247399999999949,0.08713499999999996,0.08448736000000011,2.168301073333364e-06,0,0.07174109220625265,-0.6383440176770435
10.15,0.08389699999999856,0.08644799999999897,0.0850594166666665,6.21347731884225e-07,0,0.003334494116356835,0.051294846646774236
10.2,0.08346500000000034,0.08634100000000089,0.08471608333333336,6.071982536231906e-07,0,-0.0032001544198348307,0.11728028868225959
10.25,0.08424699999999952,0.08838299999999855,0.08626169565217383,9.976916758888554e-07,0,0.016761480879226756,-0.08509982663754832
10.3,0.08537600000000012,0.08890300000000018,0.08734240000000018,1.0877380444445978e-06,0,0.041603102129454804,-0.33955760229858667
10.35,0.08769700000000036,0.08769700000000036,0.08769700000000036,N/A,0,nan,nan
10.4,0.06484600000000107,0.06484600000000107,0.06484600000000107,N/A,0,nan,nan
10.45,0.06310000000000038,0.06350100000000047,0.06330050000000043,8.040050000003839e-08,0,-0.012402956914419084,0.192702465744978
10.5,0.06358700000000006,0.08991199999999999,0.07674950000000003,0.0003465028124999982,0,205.66406249979377,-2155.4158958103385
10.55,N/A,N/A,N/A,N/A,0,N/A,N/A
