0.000000,0
0.043203,1
0.086626,2
0.172378,3
0.172405,0
0.214603,1
0.268068,4
0.269183,1449
0.270266,2897
0.271375,4345
0.273478,5793
0.273486,7241
0.274584,8689
0.274592,10137
0.275688,11585
0.276753,13033
0.277844,14481
0.309970,5
0.311179,15929
0.312403,17377
0.313236,18825
0.315462,20273
0.315468,21721
0.318337,23169
0.319683,26065
0.323749,28961
0.326923,31857
0.328993,34753
0.333181,37649
0.336092,40545
0.339083,43441
0.353701,46337
0.354828,47785
0.355964,49233
0.358331,50681
0.358714,52129
0.359810,53577
0.360909,55025
0.364153,56473
0.364173,57921
0.366492,59369
0.366518,60817
0.368831,62265
0.369852,63713
0.371035,65161
0.372227,66609
0.374504,68057
0.374533,69505
0.375634,70953
0.377369,72401
0.378554,73849
0.380225,75297
0.380724,76745
0.381833,78193
0.384186,79641
0.384680,81089
0.386974,82537
0.388212,83985
0.388767,85433
0.389826,86881
0.391015,88329
0.392200,89777
0.393383,91225
0.394605,92673
0.395794,94121
0.398214,95569
0.399397,97017
0.399425,98465
0.400582,99913
0.401702,101361
0.402902,102809
0.404538,104257
0.404566,105705
0.405689,107153
0.406779,108601
0.407951,110049
0.409136,111497
0.410266,112945
0.411171,114393
0.412033,115841
0.412876,117289
0.415116,118737
0.416168,120185
0.416196,121633
0.417040,123081
0.418215,124529
0.419413,125977
0.421345,127425
0.422267,128873
0.422333,130321
0.423482,131769
0.424941,133217
0.426146,134665
0.426208,136113
0.426686,137561
0.427850,139009
0.428991,140457
0.430173,141905
0.431377,143353
0.431438,144801
0.433057,146249
0.434195,147697
0.435396,149145
0.435457,150593
0.437086,152041
0.438255,153489
0.439857,156385
0.441880,159281
0.443953,162177
0.447123,165073
0.448343,167969
0.449930,170865
0.452277,173761
0.453493,176657
0.456083,178105
0.456138,179553
0.457232,181001
0.458429,182449
0.459973,183897
0.460038,185345
0.460897,186793
0.462039,188241
0.463222,189689
0.463687,191137
0.464868,192585
0.466067,194033
0.466541,195481
0.467742,196929
0.469277,198377
0.469799,199825
0.470983,201273
0.472178,202721
0.474520,204169
0.474586,205617
0.474599,207065
0.475911,208513
0.477108,209961
0.478804,211409
0.478862,212857
0.480110,214305
0.481169,215753
0.482338,217201
0.482811,218649
0.483996,220097
0.485187,221545
0.486916,222993
0.486982,224441
0.488145,225889
0.489525,227337
0.489600,228785
0.490708,230233
0.492078,231681
0.493274,233129
0.494427,234577
0.494458,236025
0.495641,237473
0.497231,238921
0.499423,240369
0.499481,241817
0.499493,243265
0.500596,244713
0.503359,246161
0.503424,247609
0.503436,249057
0.505523,250505
0.505598,251953
0.507275,253401
0.508457,254849
0.511027,257745
0.512238,260641
0.513837,263537
0.516049,266433
0.518268,269329
0.521190,272225
0.522203,275121
0.524411,278017
0.525679,280913
0.529475,283809
0.529540,286705
0.531653,289601
0.533780,292497
0.536554,295393
0.538788,298289
0.540009,301185
0.542530,304081
0.545100,306977
0.546327,309873
0.547971,312769
0.550697,315665
0.553021,318561
0.554228,321457
0.556988,324353
0.559269,327249
0.559510,330145
0.563087,333041
0.564209,335937
0.565607,338833
0.566680,340281
0.567823,341729
0.569019,343177
0.570253,344625
0.571408,346073
0.571422,347521
0.572595,348969
0.574926,350417
0.576069,351865
0.576082,353313
0.577171,354761
0.578289,356209
0.579615,357657
0.579623,359105
0.580741,360553
0.582017,362001
0.583223,363449
0.583640,364897
0.584767,366345
0.585919,367793
0.587429,369241
0.587488,370689
0.589032,372137
0.590194,373585
0.591757,375033
0.592952,376481
0.592983,377929
0.594165,379377
0.594509,380825
0.595709,382273
0.597248,383721
0.598464,385169
0.600000,386617
0.601172,388065
0.601202,389513
0.602354,390961
0.602799,392409
0.603931,393857
0.605106,395305
0.605550,396753
0.607733,398201
0.607798,399649
0.608994,401097
0.610199,402545
0.611365,403993
0.611429,405441
0.612598,406889
0.615182,408337
0.616345,409785
0.616373,411233
0.616420,412681
0.619094,414129
0.619161,415577
0.620273,417025
0.620738,418473
0.621836,419921
0.623033,421369
0.624207,422817
0.625413,424265
0.625445,425713
0.628051,427161
0.628112,428609
0.629193,430057
0.629641,431505
0.631954,432953
0.633143,434401
0.633173,435849
0.634362,437297
0.634762,438745
0.635951,440193
0.637128,441641
0.638544,443089
0.638604,444537
0.639762,445985
0.640978,447433
0.642349,448881
0.643505,450329
0.643535,451777
0.646113,453225
0.647242,454673
0.647272,456121
0.648423,457569
0.648452,459017
0.650057,460465
0.651181,461913
0.652368,463361
0.652435,464809
0.654964,466257
0.655030,467705
0.656174,469153
0.657352,470601
0.658931,472049
0.660090,473497
0.660119,474945
0.661274,476393
0.662467,477841
0.663994,479289
0.665203,480737
0.665264,482185
0.666415,483633
0.666472,485081
0.667916,486529
0.669145,487977
0.669752,489425
0.670904,490873
0.672089,492321
0.673269,493769
0.674424,495217
0.674462,496665
0.675685,498113
0.676866,499561
0.678228,501009
0.679435,502457
0.679498,503905
0.680970,505353
0.683291,506801
0.683353,508249
0.683754,509697
0.684886,511145
0.686064,512593
0.687267,514041
0.687603,515489
0.688825,516937
0.689978,518385
0.691359,519833
0.691417,521281
0.692562,522729
0.693706,524177
0.696289,525625
0.696357,527073
0.696752,528521
0.697878,529969
0.700182,531417
0.700239,532865
0.700500,534313
0.701677,535761
0.703246,537209
0.704475,538657
0.704505,540105
0.705943,541553
0.708208,543001
0.709408,544449
0.709463,545897
0.709475,547345
0.710601,548793
0.713191,550241
0.714400,551689
0.714429,553137
0.714476,554585
0.715584,556033
0.716796,557481
0.717910,558929
0.719112,560377
0.720620,561825
0.720682,563273
0.722229,564721
0.723429,566169
0.724970,567617
0.725035,569065
0.726153,570513
0.727344,571961
0.728521,573409
0.728584,574857
0.730939,576305
0.731030,577753
0.732223,579201
0.733439,580649
0.733469,582097
0.736110,583545
0.737322,584993
0.737381,586441
0.737802,587889
0.740080,589337
0.740140,590785
0.741268,592233
0.741672,593681
0.744023,595129
0.744090,596577
0.745221,598025
0.745648,599473
0.746790,600921
0.749056,602369
0.749106,603817
0.750260,605265
0.750694,606713
0.751879,608161
0.754206,609609
0.754271,611057
0.755564,612505
0.755629,613953
0.756765,615401
0.757972,616849
0.759377,618297
0.759442,619745
0.760605,621193
0.761763,622641
0.763258,624089
0.764470,625537
0.764499,626985
0.765698,628433
0.767130,629881
0.768232,631329
0.769419,632777
0.769476,634225
0.770592,635673
0.771784,637121
0.773202,638569
0.774389,640017
0.775563,641465
0.777069,642913
0.778285,645809
0.780628,648705
0.781785,651601
0.784515,654497
0.785696,657393
0.787923,660289
0.790588,663185
0.791805,666081
0.794304,668977
0.795668,671873
0.797842,674769
0.800537,677665
0.801700,680561
0.805446,683457
0.805509,686353
0.807573,689249
0.811403,692145
0.811465,695041
0.815264,697937
0.816479,700833
0.817698,703729
0.821389,706625
0.821452,709521
0.824148,712417
0.826558,715313
0.827783,718209
0.829955,721105
0.832485,724001
0.833749,726897
0.837190,729793
0.838389,732689
0.839897,735585
0.842116,738481
0.844419,741377
0.846977,744273
0.848074,747169
0.850273,750065
0.853004,752961
0.855135,755857
0.855736,758753
0.859149,761649
0.860202,764545
0.862322,767441
0.864656,770337
0.865799,773233
0.868050,776129
0.870500,779025
0.871680,781921
0.873910,784817
0.876072,787713
0.878428,790609
0.879607,793505
0.883083,796401
0.885397,799297
0.885425,802193
0.887844,805089
0.891160,807985
0.892461,810881
0.893647,813777
0.895772,816673
0.899250,819569
0.901554,822465
0.901597,825361
0.903820,828257
0.907405,831153
0.907440,834049
0.909734,836945
0.913207,839841
0.914433,842737
0.915610,845633
0.917937,848529
0.919989,851425
0.923505,854321
0.923537,857217
0.925741,860113
0.929319,863009
0.930408,865905
0.931524,868801
0.934979,871697
0.937360,874593
0.938543,877489
0.939719,880385
0.941779,883281
0.945328,886177
0.946518,889073
0.947696,891969
0.949902,894865
0.953470,897761
0.953500,900657
0.955711,903553
0.959272,906449
0.960458,909345
0.961636,912241
0.964009,915137
0.966444,918033
0.968613,920929
0.969922,923825
0.972093,926721
0.975018,929617
0.976161,932513
0.978326,935409
0.980535,938305
0.982901,941201
0.984087,944097
0.986505,946993
0.988687,949889
0.989946,952785
0.992431,955681
0.993617,958577
0.995959,961473
0.999135,964369
1.000737,967265
1.001854,970161
1.003926,973057
1.007038,975953
1.009403,978849
1.009435,981745
1.013126,984641
1.015416,987537
1.015447,990433
1.018394,993329
1.021194,996225
1.022366,999121
1.023695,1002017
1.026046,1004913
1.027974,1007809
1.030114,1010705
1.032121,1013601
1.034248,1016497
1.036473,1019393
1.038474,1022289
1.039638,1025185
1.043533,1028081
1.043564,1030977
1.045850,1033873
1.048539,1036769
1.049972,1039665
1.052274,1042561
1.053935,1045457
1.056689,1048353
1.059250,1051249
1.060380,1054145
1.061681,1057041
1.064746,1059937
1.065812,1062833
1.069253,1065729
1.070166,1068625
1.073050,1071521
1.073898,1074417
1.077209,1077313
1.078095,1080209
1.080912,1083105
1.082889,1086001
1.083865,1088897
1.085793,1091793
1.087803,1094689
1.089705,1097585
1.091758,1100481
1.093705,1103377
1.095745,1106273
1.097698,1109169
1.099719,1112065
1.101635,1114961
1.103684,1117857
1.105692,1120753
1.107765,1123649
1.109830,1126545
1.111706,1129441
1.113657,1132337
1.115644,1135233
1.117693,1138129
1.119729,1141025
1.121685,1143921
1.123697,1146817
1.125651,1149713
1.127732,1152609
1.130427,1155505
1.131527,1158401
1.133520,1161297
1.135537,1164193
1.138417,1167089
1.139524,1169985
1.142482,1172881
1.143586,1175777
1.145764,1178673
1.147787,1181569
1.151011,1184465
1.152891,1187361
1.154656,1190257
1.155755,1193153
1.157675,1196049
1.159763,1198945
1.163547,1201841
1.163554,1204737
1.165669,1207633
1.167761,1210529
1.169853,1213425
1.172355,1216321
1.174453,1219217
1.175555,1222113
1.178343,1225009
1.179581,1227905
1.181607,1230801
1.185524,1233697
1.186500,1236593
1.187714,1239489
1.190478,1242385
1.191683,1245281
1.195452,1248177
1.195482,1251073
1.198568,1253969
1.201548,1256865
1.202440,1259761
1.203659,1262657
1.207502,1265553
1.207537,1268449
1.211430,1271345
1.213444,1274241
1.213473,1277137
1.216062,1280033
1.219082,1282929
1.220035,1285825
1.223048,1288721
1.223970,1291617
1.225842,1294513
1.227942,1297409
1.230107,1300305
1.232250,1303201
1.234118,1306097
1.236220,1308993
1.238093,1311889
1.239973,1314785
1.241988,1317681
1.243987,1320577
1.245893,1323473
1.247914,1326369
1.249800,1329265
1.251975,1332161
1.253923,1335057
1.255875,1337953
1.257781,1340849
1.259591,1343745
1.261523,1346641
1.263564,1349537
1.266356,1352433
1.268352,1355329
1.270316,1358225
1.273374,1361121
1.275371,1364017
1.277353,1366913
1.279295,1369809
1.281312,1372705
1.283254,1375601
1.284190,1378497
1.286186,1381393
1.288238,1384289
1.290157,1387185
1.292148,1390081
1.294040,1392977
1.296067,1395873
1.297989,1398769
1.300159,1401665
1.301938,1404561
1.303981,1407457
1.305885,1410353
1.307868,1413249
1.309799,1416145
1.311844,1419041
1.313961,1421937
1.315514,1424833
1.317696,1427729
1.320201,1430625
1.322386,1433521
1.324062,1436417
1.326240,1439313
1.327902,1442209
1.330071,1445105
1.332004,1448001
1.335368,1450897
1.337447,1453793
1.337478,1456689
1.339887,1459585
1.341603,1462481
1.344129,1465377
1.346247,1468273
