time,min,max,mean,variance,lossCount,slope,intercept
0.05,N/A,N/A,N/A,N/A,0,N/A,N/A
0.1,0.042948000000000014,0.042948000000000014,0.042948000000000014,N/A,0,nan,nan
0.15,0.04402800000000001,0.04402800000000001,0.04402800000000001,N/A,0,nan,nan
0.2,0.04513199999999998,0.04513199999999998,0.04513199999999998,N/A,0,nan,nan
0.25,0.047234,0.05157099999999998,0.04894928571428571,2.6776155714285638e-06,0,119.35404101328292,-26.955414010859602
0.3,0.041839000000000015,0.04475000000000001,0.04370338461538463,1.174378089743611e-06,0,0.07102638599289209,0.023894426058215457
0.35,0.04148400000000002,0.044181000000000026,0.04281058064516129,4.3258938494622757e-07,0,0.004610947433604923,0.04128634332180027
0.4,0.04221799999999998,0.066934,0.053281625,5.36152530952381e-05,0,0.511270498531336,-0.13864728305527096
0.45,0.06627,0.121869,0.09289332467532467,0.00031323361909056744,0,1.195954329124367,-0.409696930036432
0.5,0.12028099999999997,0.128967,0.12606430357142856,4.912792578896098e-06,0,0.1193892245101172,0.06939936557629967
0.55,0.125795,0.13137599999999994,0.12912664,1.3240075820408275e-06,0,0.017131560650773026,0.12013932597533997
0.6,0.12787000000000004,0.13112900000000005,0.12945924489795918,8.139371887755129e-07,0,0.02295181483855113,0.11629145006871243
0.65,0.12744999999999995,0.13137900000000002,0.12944208000000001,6.918401567346917e-07,0,-0.0006802658534318878,0.12986606661822103
0.7,0.12782000000000004,0.13146000000000002,0.129615375,9.095802445652058e-07,0,-0.0008449610039114981,0.13018454798481674
0.75,0.1275630000000001,0.131343,0.12960523076923078,9.644023446153723e-07,0,-0.007420760845286615,0.134975639388759
0.8,0.12821799999999994,0.131652,0.12963388,9.563491100000177e-07,0,0.030187663823475867,0.10624734348262099
0.85,0.12763400000000003,0.13164700000000007,0.12968429166666667,1.2002732590579752e-06,0,-0.03139127329136433,0.1555397662318877
0.9,0.09911100000000006,0.128015,0.11564090000000002,0.00011132004054444439,0,-0.6448723355422378,0.6777493526902437
0.95,0.06666800000000006,0.09652399999999994,0.08099333333333338,0.00010425003299999922,0,-0.6447636539421512,0.6778388689185638
1.0,0.049024999999999985,0.06101400000000001,0.05373195000000001,1.1023881418420956e-05,0,-0.1012925262333416,0.15314657357249117
1.05,0.049800000000000066,0.05952500000000005,0.05551545454545455,8.442921688311796e-06,0,-0.1666656029831457,0.225808019229301
1.1,0.0478550000000002,0.05000099999999996,0.04904359999999999,2.3446841666663788e-07,0,0.020219708289940252,0.027313075106635405
1.15,0.04826700000000006,0.051614999999999966,0.04919634615384617,8.457795953846088e-07,0,0.01479552668342569,0.03253551726132892
1.2,0.04935699999999987,0.051624000000000114,0.05032825000000004,5.137272391304768e-07,0,-0.02287094739768069,0.07719983211724625
1.25,0.04912899999999998,0.05111600000000016,0.050291769230769265,6.081925046154256e-07,0,0.04258525223446845,-0.0018761524067275673
1.3,0.05004399999999998,0.05198199999999997,0.051039920000000016,2.3434166000000694e-07,0,-0.00719098236022291,0.060208539866116344
1.35,0.05032700000000001,0.0624849999999999,0.05633745161290322,1.543059265591382e-05,0,0.27245258526324323,-0.3048900293773465
1.4,0.05197199999999991,0.06409500000000001,0.05702204999999999,1.5613917313158085e-05,0,-0.24820286194502916,0.3986829817890916
1.45,0.051960000000000006,0.055209000000000064,0.05372736000000001,1.4319709900000098e-06,0,0.07289571079675405,-0.05013067857705276
1.5,0.052894999999999914,0.05483900000000008,0.053809800000000026,3.6962375000001535e-07,0,0.01623928562832616,0.029866037988598895
1.55,0.053840999999999806,0.05693199999999998,0.05532646153846152,7.732536184615874e-07,0,0.03954172969550227,-0.004931423678235611
1.6,0.05478099999999997,0.05797500000000011,0.055518730769230765,1.2907202846154186e-06,0,0.05209060617834912,-0.02655728790780501
1.65,0.055703999999999976,0.058613999999999944,0.05692423999999999,5.579330233333305e-07,0,-0.02531420227099722,0.09806687426482744
1.7,0.056638999999999884,0.07060399999999989,0.06357573333333336,1.7201717167816046e-05,0,0.2998657495025847,-0.43828374317258556
1.75,0.05770999999999993,0.06784100000000004,0.06133614285714286,1.2384634228571444e-05,0,-0.209600532261543,0.4232792226644836
1.8,0.05790099999999998,0.06107400000000007,0.059836615384615384,7.614335261538592e-07,0,0.026548990035209653,0.012695062564765582
1.85,0.059725999999999946,0.06104799999999999,0.06030036000000005,2.3290857333331959e-07,0,-0.0026732716307212184,0.06518219968554327
1.9,0.059990999999999906,0.06269300000000011,0.06167000000000002,7.031715000000334e-07,0,0.02696024702934551,0.011129431230636963
1.95,0.06066600000000011,0.06331100000000012,0.06175438461538462,6.288644861538543e-07,0,0.03317767461174783,-0.0021283346044501314
2.0,0.06245600000000007,0.0653459999999999,0.06354296153846153,5.508369184615093e-07,0,0.025715065995341124,0.012739211960908811
2.05,0.06565200000000004,0.0756190000000001,0.07126007142857142,9.279233031745949e-06,0,0.18919037450899773,-0.311301109186164
2.1,0.06374799999999992,0.07237000000000027,0.06625109090909093,8.334513800866411e-06,0,-0.16284241773353075,0.4044874054270806
2.15,0.06384299999999987,0.06693299999999969,0.0656498846153846,4.87266186153886e-07,0,0.01718790087152862,0.029112741357826814
2.2,0.06554199999999977,0.06788799999999995,0.06636244000000005,4.0538684000004625e-07,0,-0.019498111603383377,0.10879310893990353
2.25,0.06591799999999992,0.0685929999999999,0.06756923999999997,8.904421899999941e-07,0,0.028846032319692707,0.0033939730585402644
2.3,0.06692700000000018,0.06855199999999995,0.06757046153846151,1.7067625846152233e-07,0,0.0009544070672020412,0.06539868289184006
2.35,0.0685880000000001,0.07330999999999976,0.07018018518518518,2.1707210028488418e-06,0,0.08737585858036316,-0.13305162512080942
2.4,0.07429299999999994,0.07967299999999966,0.07710380769230764,2.8048209615387235e-06,0,0.02019909755269926,0.029187793595825295
