0.212181,1,1448,1,0.040906
0.212184,1449,1448,1,0.04093099999999997
0.212194,2897,1448,1,0.04092299999999999
0.212195,4345,1448,1,0.04092399999999999
0.212199,5793,1448,1,0.040921999999999986
0.212200,7241,1448,1,0.04092299999999999
0.212205,8689,1448,1,0.040919999999999984
0.212206,10137,1448,1,0.04092000000000001
0.212211,11585,1448,1,0.04091700000000001
0.212211,13033,1448,1,0.04091900000000001
0.253111,14481,1448,1,0.03970100000000004
0.253112,15929,1448,1,0.03972300000000001
0.254599,17377,1448,1,0.040540999999999994
0.254602,18825,1448,1,0.040545
0.257464,20273,1448,1,0.03948099999999999
0.257467,21721,1448,1,0.03949799999999998
0.260332,23169,1448,1,0
0.260335,24617,1448,1,0.04034599999999999
0.263199,26065,1448,1,0
0.263201,27513,1448,1,0.03969499999999998
0.266063,28961,1448,1,0
0.266066,30409,1448,1,0.041029999999999955
0.268897,31857,1448,1,0
0.268900,33305,1448,1,0.04126200000000002
0.271764,34753,1448,1,0
0.271766,36201,1448,1,0.041173000000000015
0.274786,37649,1448,1,0
0.274789,39097,1448,1,0.041520999999999975
0.277652,40545,1448,1,0
0.277655,41993,1448,1,0.039997000000000005
0.292817,43441,1448,1,0
0.292819,44889,1448,1,0.039995
0.294391,46337,1448,1,0
0.294394,47785,1448,1,0.039841000000000015
0.296933,49233,1448,1,0.04133999999999999
0.296937,50681,1448,1,0.04135099999999997
0.299564,52129,1448,1,0.03984900000000002
0.299567,53577,1448,1,0.03985999999999995
0.302067,55025,1448,1,0.041358000000000006
0.302071,56473,1448,1,0.04137400000000002
0.304827,57921,1448,1,0.040796
0.304830,59369,1448,1,0.040808999999999984
0.307367,60817,1448,1,0.039775000000000005
0.307370,62265,1448,1,0.03979300000000002
0.310014,63713,1448,1,0.041267
0.310017,65161,1448,1,0.04128900000000002
0.312602,66609,1448,1,0.040235999999999994
0.312606,68057,1448,1,0.04026000000000002
0.315208,69505,1448,1,0.04025300000000004
0.315212,70953,1448,1,0.04027700000000001
0.317747,72401,1448,1,0.040044000000000024
0.317751,73849,1448,1,0.04006900000000002
0.320088,75297,1448,1,0.04153800000000002
0.320092,76745,1448,1,0.04156300000000002
0.322312,78193,1448,1,0.039354
0.322314,79641,1448,1,0.039360000000000006
0.324663,81089,1448,1,0.041767
0.324668,82537,1448,1,0.04179499999999997
0.326902,83985,1448,1,0.03987799999999997
0.326904,85433,1448,1,0.039908000000000055
0.329239,86881,1448,1,0.041076999999999975
0.329244,88329,1448,1,0
0.331525,89777,1448,1,0.08368999999999999
0.331544,91225,1448,1,0
0.333810,92673,1448,1,0
0.333816,94121,1448,1,0
0.335103,95569,1448,1,0
0.335109,97017,1448,1,0
0.336466,98465,1448,1,0
0.336472,99913,1448,1,0
0.337745,101361,1448,1,0
0.337752,102809,1448,1,0
0.339085,104257,1448,1,0
0.339093,105705,1448,1,0
0.340375,107153,1448,1,0
0.340382,108601,1448,1,0
0.341714,110049,1448,1,0
0.341722,111497,1448,1,0
0.343037,112945,1448,1,0
0.343046,114393,1448,1,0
0.344343,115841,1448,1,0
0.344352,117289,1448,1,0
0.345610,118737,1448,1,0
0.345617,120185,1448,1,0
0.346977,121633,1448,1,0
0.346989,123081,1448,1,0
0.348306,124529,1448,1,0
0.348319,125977,1448,1,0
0.349614,127425,1448,1,0
0.349627,128873,1448,1,0
0.350932,130321,1448,1,0
0.350944,131769,1448,1,0
0.352200,133217,1448,1,0
